id,slug,title,artist,inLibrary,bpm,bpmZone,keySignature,energyLevel,danceabilityNormalized,durationSeconds,primaryGenre,folders,playlists,file
ab37545f-a0eb-46b0-b6bb-25572905bb7a,sergik-the-mccoy--ab37545f,"SERGIK - The McCoy","SERGIK",false,86.13,downtempo,G# major,4.6,0.54,181,"Reggae","","",tracks/sergik-the-mccoy--ab37545f.json
a790da76-77cd-4877-be68-2d70bf23cd50,sergik-the-mccoy--a790da76,"SERGIK - The McCoy","SERGIK",false,86.13,downtempo,G# major,4.6,0.54,181,"Reggae","","",tracks/sergik-the-mccoy--a790da76.json
1d7d4717-5440-4682-ae40-2b3d5206d3ab,sergik-the-world-dont-stop-the-day-sax--1d7d4717,"SERGIK - The World Dont Stop The Day (Sax)","SERGIK",true,123.05,house,G major,3,0.72,265,"Reggae","The World Dont Stop","The World Dont Stop",tracks/sergik-the-world-dont-stop-the-day-sax--1d7d4717.json
42cb565e-9b39-4931-85b2-d14d9fa89f15,sergik-the-world-dont-stop-the-night-gmaj-127bpm--42cb565e,"SERGIK - The World Dont Stop The Night Gmaj 127bpm","SERGIK",true,127,house,G# minor,3.5,0.74,259,"Funky House","The World Dont Stop","The World Dont Stop",tracks/sergik-the-world-dont-stop-the-night-gmaj-127bpm--42cb565e.json
27559c46-043b-4882-8d48-83db677ef9be,sergik-the-worst--27559c46,"SERGIK - The Worst","SERGIK",true,129.2,tech_house,A# major,2.9,0.72,274,"Reggae","FTP","FTP",tracks/sergik-the-worst--27559c46.json
8207e3e9-3033-4e0d-98bf-1c74ee0616b0,sergik-they-know--8207e3e9,"SERGIK - They Know","SERGIK",true,123.05,house,A minor,3.8,0.75,263,"Hip-Hop","In The Streets","In The Streets",tracks/sergik-they-know--8207e3e9.json
fdaf87b7-d249-4049-af74-2ce60212b15e,sergik-they-know--fdaf87b7,"SERGIK - They Know","SERGIK",false,123.05,house,A minor,3.8,0.75,263,"Hip-Hop","","",tracks/sergik-they-know--fdaf87b7.json
dbff1458-2fdf-410e-a13e-994aec93507d,sergik-they-know--dbff1458,"SERGIK - They Know","SERGIK",false,123.05,house,A minor,3.8,0.75,263,"Hip-Hop","","",tracks/sergik-they-know--dbff1458.json
d2ec3bcf-de3d-4312-b060-4303cbc6dd59,sergik-to-dat-bass-2--d2ec3bcf,"SERGIK - To Dat Bass 2","SERGIK",true,123.05,house,C minor,1.5,0.62,261,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-to-dat-bass-2--d2ec3bcf.json
f73e7151-0ffc-4908-980a-184d0eab0870,sergik-tuck-n-roll--f73e7151,"SERGIK - Tuck n Roll","SERGIK",true,129.2,tech_house,A minor,4.8,0.79,246,"Reggae","Party Time","Party Time",tracks/sergik-tuck-n-roll--f73e7151.json
d5d11986-772f-4c01-ae16-afe231314053,sergik-uninvited-v2--d5d11986,"SERGIK - Uninvited v2","SERGIK",true,123.05,house,B major,4.3,0.77,281,"Funky House","Party Time","Party Time",tracks/sergik-uninvited-v2--d5d11986.json
1a532109-ddba-44e7-a46a-94b0b22ba72c,sergik-upside-down--1a532109,"SERGIK - Upside Down","SERGIK",true,123.05,house,Unknown,4.6,0.78,186,"Funky House","Funktioneers","Funktioneers",tracks/sergik-upside-down--1a532109.json
c03dad18-6405-454e-9555-549610d06290,sergik-utopia--c03dad18,"SERGIK - Utopia","SERGIK",true,136,cross_zone,E major,2.6,0.7,204,"Experimental Bass","UTOPIA","UTOPIA",tracks/sergik-utopia--c03dad18.json
79fe60ad-95ec-426a-a5d3-b229aab260f5,sergik-utopia--79fe60ad,"SERGIK - Utopia","SERGIK",false,136,cross_zone,E major,2.6,0.7,204,"Experimental Bass","","",tracks/sergik-utopia--79fe60ad.json
e5742fb1-91a0-4660-83a0-e6c844f079d6,sergik-wandering--e5742fb1,"SERGIK - Wandering","SERGIK",true,117.45,funk_fusion,G# minor,2,0.65,282,"Disco","Reggae","Reggae",tracks/sergik-wandering--e5742fb1.json
6afda7ea-eeb3-4b5c-8c90-fedd714d3fed,sergik-way-back--6afda7ea,"SERGIK - Way Back","SERGIK",true,123.05,house,C major,4.2,0.77,280,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-way-back--6afda7ea.json
bf9fb3ed-42b3-4f33-9db8-cc121a078299,sergik-we-do-this--bf9fb3ed,"SERGIK - We Do This","SERGIK",true,129.2,tech_house,C# major,2.7,0.71,270,"Experimental Bass","Vice & Virtues","Vice & Virtues",tracks/sergik-we-do-this--bf9fb3ed.json
a1d9ffdb-dd2c-422f-b0f7-f68a5b865ef4,sergik-what-is-what-xtendo--a1d9ffdb,"SERGIK - What Is What Xtendo","SERGIK",true,136,cross_zone,D minor,,0,304,"Tech House","Daze","Daze",tracks/sergik-what-is-what-xtendo--a1d9ffdb.json
ab361d24-2082-4223-b9d8-2de58f5b0e05,sergik-what-is-what-xtendo--ab361d24,"SERGIK - What Is What Xtendo","SERGIK",false,136,cross_zone,D minor,,0,304,"Tech House","","",tracks/sergik-what-is-what-xtendo--ab361d24.json
f655d2c9-cbeb-4849-8e35-7346abacd4f4,sergik-what-is-what-xtendo--f655d2c9,"SERGIK - What Is What Xtendo","SERGIK",false,136,cross_zone,D minor,2.1,0.68,304,"Tech House","","",tracks/sergik-what-is-what-xtendo--f655d2c9.json
a5a2eef2-2481-4a3f-a82c-ebc0580534e1,sergik-what-is-what-xtendo--a5a2eef2,"SERGIK - What Is What Xtendo","SERGIK",false,136,cross_zone,D minor,2.1,0.68,304,"Tech House","","",tracks/sergik-what-is-what-xtendo--a5a2eef2.json
2c4f5176-ee46-498a-82f5-605cb9e2c5f8,sergik-what-is-what-xtendo--2c4f5176,"SERGIK - What Is What Xtendo","SERGIK",false,136,cross_zone,D minor,2.1,0.68,304,"Tech House","","",tracks/sergik-what-is-what-xtendo--2c4f5176.json
41721a5e-d7d1-46ca-a467-520d5a29fb20,sergik-what-they-say--41721a5e,"SERGIK - What They Say","SERGIK",true,123.05,house,B minor,3.7,0.75,307,"Experimental Bass","Vice & Virtues","Vice & Virtues",tracks/sergik-what-they-say--41721a5e.json
a11c3f86-90b9-4adc-869c-2992b39075fb,sergik-what-u-gotta-do--a11c3f86,"SERGIK - What u gotta do","SERGIK",true,123.05,house,A minor,4.2,0.77,259,"Funky House","Funktioneers","Funktioneers",tracks/sergik-what-u-gotta-do--a11c3f86.json
0718627b-dfe6-41df-8a79-b027cd5aa945,sergik-whats-the-reason--0718627b,"SERGIK - Whats the Reason","SERGIK",true,123.05,house,D# major,3,0.72,267,"Experimental Bass","Are We Awake","Are We Awake",tracks/sergik-whats-the-reason--0718627b.json
7c40d080-1887-4406-925e-ef5b293d8a82,sergik-whats-the-reason--7c40d080,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,3,0.72,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--7c40d080.json
94a6d647-8740-4d70-bac9-2525db178c4f,sergik-whats-the-reason--94a6d647,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,,0,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--94a6d647.json
db5d4c97-a74e-45b7-898a-0fca2c071287,sergik-whats-the-reason--db5d4c97,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,,0,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--db5d4c97.json
f72d7d55-1361-422c-bdfd-effc9a948298,sergik-whats-the-reason--f72d7d55,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,3,0.72,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--f72d7d55.json
6a480242-3b08-495e-9b7c-d2fee9f17df8,sergik-whats-the-reason--6a480242,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,3,0.72,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--6a480242.json
3885715e-272b-48ee-ad0b-03ff5e761bc1,sergik-whats-the-reason--3885715e,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,3,0.72,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--3885715e.json
d39b7de1-516a-41b1-b253-b91d90351854,sergik-whats-the-reason--d39b7de1,"SERGIK - Whats the Reason","SERGIK",false,123.05,house,D# major,3,0.72,267,"Experimental Bass","","",tracks/sergik-whats-the-reason--d39b7de1.json
1fcf958d-ad4c-4b92-bdcd-eac208ec1e2d,sergik-whats-the-reason-bass-vip-2--1fcf958d,"SERGIK - Whats the Reason (Bass VIP 2)","SERGIK",true,136,cross_zone,A minor,3.4,0.74,235,"Experimental Bass","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-whats-the-reason-bass-vip-2--1fcf958d.json
392f51f0-1a74-4448-adf8-5be7c689db8a,sergik-whats-the-reason-bass-vip--392f51f0,"SERGIK - Whats the Reason (Bass VIP)","SERGIK",true,136,cross_zone,D# major,1,0.64,249,"Reggae","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-whats-the-reason-bass-vip--392f51f0.json
4fff5980-18b2-4a21-9846-2a5379183830,sergik-wonked--4fff5980,"SERGIK - Wonked","SERGIK",true,139.67,cross_zone,A minor,2.9,0.72,137,"Reggae","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-wonked--4fff5980.json
749f59be-5ad3-4fbc-bffa-8aaf487da757,sergik-wonked-135-bpm-drum-rework--749f59be,"SERGIK - Wonked (135 BPM Drum Rework)","SERGIK",true,135,tech_house,A minor,1,0.64,142,"Tech House","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-wonked-135-bpm-drum-rework--749f59be.json
991bdbd0-0806-4a13-b1b1-a557bd3388a9,sergik-wut-we-bring--991bdbd0,"SERGIK - Wut We Bring","SERGIK",true,123.05,house,F minor,4.1,0.76,221,"Reggae","Party Time","Party Time",tracks/sergik-wut-we-bring--991bdbd0.json
8aa3144e-5b23-4990-b4f7-08c20f9c28d6,sergik-yee-bwoyyy--8aa3144e,"SERGIK - Yee Bwoyyy","SERGIK",true,123.05,house,G major,3.8,0.75,278,"Funky House","Funktioneers","Funktioneers",tracks/sergik-yee-bwoyyy--8aa3144e.json
7bae44f1-e152-4ded-af80-072dfaf68b51,sergik-crowd-control-amerika-srgflip-1--7bae44f1,"SERGIK -Crowd Control (Amerika SRGFLiP) 1","SERGIK",true,129.2,tech_house,A minor,1.2,0.65,195,"Experimental Bass","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-crowd-control-amerika-srgflip-1--7bae44f1.json
41d37df7-6fc6-461a-b7d9-65d7dd2d4ae6,sergik-ft-janis-the-planets-suade--41d37df7,"SERGIK Ft. Janis & The Planets - Suade","SERGIK",true,92.29,funk_fusion,D minor,3.6,0.5,212,"Hip-Hop","Deep n Funky","Deep n Funky",tracks/sergik-ft-janis-the-planets-suade--41d37df7.json
8554fe3e-53bd-4efc-88d4-93bbe5d5e965,sergik-rework-say-yeah-v4--8554fe3e,"SERGIK Rework - Say Yeah v4","SERGIK",true,129.2,tech_house,A minor,3.2,0.73,285,"Reggae","Funktioneers","Funktioneers",tracks/sergik-rework-say-yeah-v4--8554fe3e.json
d46c0f7f-0b61-450b-a5fc-d190b8a3513c,sergik-x-aloe-flipz-shafeus--d46c0f7f,"SERGIK x Aloe Flipz - Shafeus","SERGIK",true,136,cross_zone,G# major,1,0.64,262,"Reggae","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-x-aloe-flipz-shafeus--d46c0f7f.json
4937466a-bb65-4e33-8454-16a3eb57c22e,sergik-x-andino-alboroto--4937466a,"SERGIK x Andino - Alboroto","SERGIK",true,83.35,downtempo,Unknown,4,0.76,293,"Slow House","Funktioneers","Funktioneers",tracks/sergik-x-andino-alboroto--4937466a.json
d9ab011e-ea7e-4d09-954b-be6d6dc807f1,sergik-x-auxlee-quirk--d9ab011e,"SERGIK x Auxlee - Quirk","SERGIK",true,136,cross_zone,A major,2.5,0.7,260,"Reggae","Reggae","Reggae",tracks/sergik-x-auxlee-quirk--d9ab011e.json
94abf7a9-688f-4a31-a53d-bd346bf50c2f,sergik-x-auxlee-the-conex--94abf7a9,"SERGIK x AUXLEE - The Conex","SERGIK",true,107.67,funk_fusion,F minor,3.8,0.58,329,"Slow House","Daze","Daze",tracks/sergik-x-auxlee-the-conex--94abf7a9.json
9f0c579d-3376-4cfc-b389-99e3524baafc,sergik-x-auxlee-weepin-willows--9f0c579d,"SERGIK x Auxlee - Weepin Willows","SERGIK",true,136,cross_zone,A major,,0,258,"Experimental Bass","Reggae","Reggae",tracks/sergik-x-auxlee-weepin-willows--9f0c579d.json
8dadd991-50b5-4ca0-823b-c0a39cbb6321,sergik-x-auxlee-weepin-willows--8dadd991,"SERGIK x Auxlee - Weepin Willows","SERGIK",false,136,cross_zone,A major,,0,258,"Experimental Bass","","",tracks/sergik-x-auxlee-weepin-willows--8dadd991.json
8efd7e9f-cc1d-4cf6-8c87-136206aef4e3,sergik-x-auxlee-weepin-willows--8efd7e9f,"SERGIK x Auxlee - Weepin Willows","SERGIK",false,136,cross_zone,A major,3.1,0.72,258,"Experimental Bass","","",tracks/sergik-x-auxlee-weepin-willows--8efd7e9f.json
33a3177e-13da-482c-8ab5-750163663037,sergik-x-auxlee-weepin-willows--33a3177e,"SERGIK x Auxlee - Weepin Willows","SERGIK",false,136,cross_zone,A major,3.1,0.72,258,"Experimental Bass","","",tracks/sergik-x-auxlee-weepin-willows--33a3177e.json
80f93a56-b070-4997-a7ed-192ac0a22308,sergik-x-auxlee-weepin-willows--80f93a56,"SERGIK x Auxlee - Weepin Willows","SERGIK",false,136,cross_zone,A major,3.1,0.72,258,"Experimental Bass","","",tracks/sergik-x-auxlee-weepin-willows--80f93a56.json
7db8bfea-184c-4270-8ccf-c63a6c259a09,sergik-x-batterylo-thiiisss--7db8bfea,"SERGIK x BatteryLo - Thiiisss","SERGIK",true,143.55,cross_zone,A minor,3.5,0.74,195,"Trap","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-x-batterylo-thiiisss--7db8bfea.json
1c259f5f-4316-49df-b999-4e0f222fe414,sergik-x-battlo-land-of-the-free-gmaj-123bpm--1c259f5f,"SERGIK X BATTLO - Land Of The Free Gmaj 123bpm","SERGIK",true,123,house,F minor,4.5,0.78,316,"Funky House","The World Dont Stop","The World Dont Stop",tracks/sergik-x-battlo-land-of-the-free-gmaj-123bpm--1c259f5f.json
2b5e2abe-6624-4e77-bcac-0e2bfb931abb,sergik-x-bejanis-hydrate-v2--2b5e2abe,"SERGIK x BeJanis - Hydrate v2","SERGIK",true,123.05,house,Unknown,3.2,0.73,265,"Funky House","Staying A Vibe","Staying A Vibe",tracks/sergik-x-bejanis-hydrate-v2--2b5e2abe.json
7ac83aba-c9b8-466c-be7f-0bf4b56c7c9d,sergik-x-bones-momentum--7ac83aba,"SERGIK x Bones - Momentum","SERGIK",true,112.35,funk_fusion,F# major,2,0.45,197,"Disco","Daze|The Chan Suk Legend","Daze|The Chan Suk Legend",tracks/sergik-x-bones-momentum--7ac83aba.json
d630d33a-a430-47dd-a9ae-caeffae30cd1,sergik-x-breauxx-come-correct--d630d33a,"SERGIK x Breauxx - Come Correct","SERGIK",true,123.05,house,G# minor,5,0.8,259,"Funky House","Funktioneers","Funktioneers",tracks/sergik-x-breauxx-come-correct--d630d33a.json
8ba10a8b-6e62-4513-b954-ae63d8ed8cb5,sergik-x-breauxx-move-me-dance-with-me2--8ba10a8b,"SERGIK x Breauxx - Move Me _ Dance With Me2","SERGIK",true,83.35,downtempo,A minor,4.6,0.78,291,"Hip-Hop","Funktioneers","Funktioneers",tracks/sergik-x-breauxx-move-me-dance-with-me2--8ba10a8b.json
25a91081-7592-4a90-a954-154f19076343,sergik-x-breauxx-walk-dat-walk--25a91081,"SERGIK x Breauxx - Walk Dat Walk","SERGIK",true,123.05,house,C minor,4.7,0.79,184,"Reggae","Funktioneers","Funktioneers",tracks/sergik-x-breauxx-walk-dat-walk--25a91081.json
cb109dde-1e0b-4a7e-a5b6-608ebd666fd5,sergik-x-breauxx-walk-dat-walk2--cb109dde,"SERGIK x Breauxx - Walk Dat Walk2","SERGIK",true,123.05,house,C minor,3.5,0.74,217,"Funky House","Funktioneers","Funktioneers",tracks/sergik-x-breauxx-walk-dat-walk2--cb109dde.json
dd650db3-ca13-408c-8670-0c798c27afac,sergik-x-breauxx-you-can-t--dd650db3,"SERGIK x Breauxx - You Can't","SERGIK",true,123.05,house,A minor,5,0.8,235,"Funky House","Funktioneers","Funktioneers",tracks/sergik-x-breauxx-you-can-t--dd650db3.json
02511e6e-a2bc-4c61-868d-f5c57db19ad8,sergik-x-breauxx-you-can-t-1--02511e6e,"SERGIK x Breauxx - You Can't 1","SERGIK",true,123.05,house,A minor,4.8,0.79,235,"Funky House","Party Time","Party Time",tracks/sergik-x-breauxx-you-can-t-1--02511e6e.json
7bb28eef-c5f4-4760-ba36-329c7fd6693c,sergik-x-breauxx-x-www-uninvited-v2--7bb28eef,"SERGIK x Breauxx x WWW - Uninvited v2","SERGIK",true,123.05,house,A minor,4,0.76,283,"Funky House","Party Time","Party Time",tracks/sergik-x-breauxx-x-www-uninvited-v2--7bb28eef.json
7771f9b5-ded1-40aa-bdc8-7016bc49b29a,sergik-x-breauxx-x-www-uninvited-v2--7771f9b5,"SERGIK x Breauxx x WWW - Uninvited v2","SERGIK",false,123.05,house,A minor,4,0.76,283,"Funky House","","",tracks/sergik-x-breauxx-x-www-uninvited-v2--7771f9b5.json
9d9e8d98-32d3-48c3-8808-1a92235e61b4,sergik-x-breauxxx-all-around--9d9e8d98,"SERGIK x Breauxxx - All Around","SERGIK",true,129.2,tech_house,Unknown,3.8,0.75,289,"Hip-Hop","Funktioneers","Funktioneers",tracks/sergik-x-breauxxx-all-around--9d9e8d98.json
e285c4e8-f8eb-4c19-b769-e4d6489876d7,sergik-x-breauxxx-pumpin--e285c4e8,"SERGIK x Breauxxx - Pumpin","SERGIK",true,129.2,tech_house,A minor,4.3,0.77,244,"Reggae","Feelin Sendy","Feelin Sendy",tracks/sergik-x-breauxxx-pumpin--e285c4e8.json
6b14b885-0263-44fe-8592-2ff285807135,sergik-x-breauxxx-the-bag-discotech-srgflip--6b14b885,"SERGIK x Breauxxx - The Bag  (DiscoTech SRGFLIP)","SERGIK",true,129.2,tech_house,A minor,3.8,0.75,272,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-x-breauxxx-the-bag-discotech-srgflip--6b14b885.json
d5ce8ce8-617b-4673-bc30-873fff86dab1,sergik-x-breauxxx-the-bag-135bpm-techyea-srgflip--d5ce8ce8,"SERGIK x Breauxxx - The Bag 135bpm (Techyea SRGFLIP)","SERGIK",true,129.2,tech_house,A minor,1.9,0.68,267,"Experimental Bass","Feelin Sendy","Feelin Sendy",tracks/sergik-x-breauxxx-the-bag-135bpm-techyea-srgflip--d5ce8ce8.json
ddb2495c-ba83-420a-a6e3-0707e51877ce,sergik-x-breauxxxx-x-janis-the-bag-og-mix--ddb2495c,"SERGIK x Breauxxxx x Janis - The Bag (OG MiX)","SERGIK",true,129.2,tech_house,A minor,3.8,0.75,270,"Reggae","Funktioneers","Funktioneers",tracks/sergik-x-breauxxxx-x-janis-the-bag-og-mix--ddb2495c.json
3c1c3b3b-9071-4714-b2c4-7c2d44d34de0,sergik-x-crosstick-katana-ghost--3c1c3b3b,"SERGIK x Crosstick - Katana Ghost","SERGIK",true,92.29,funk_fusion,E minor,4.2,0.77,238,"Reggae","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-x-crosstick-katana-ghost--3c1c3b3b.json
845fd944-5574-45d6-9b0e-27d4cd8a5803,sergik-x-deep-chetty-so-good-v3--845fd944,"SERGIK x Deep Chetty - So Good v3","SERGIK",true,83.35,downtempo,F major,3.4,0.74,263,"Reggae","Deep n Funky","Deep n Funky",tracks/sergik-x-deep-chetty-so-good-v3--845fd944.json
674b5553-ddb9-48c2-9817-8b571842db0e,sergik-x-deep-chetty-so-good-v3--674b5553,"SERGIK x Deep Chetty - So Good v3","SERGIK",false,83.35,downtempo,G# minor,3.4,0.74,263,"Reggae","","",tracks/sergik-x-deep-chetty-so-good-v3--674b5553.json
177badae-53b6-4c91-ad3b-7f145d92610d,sergik-x-dillon-nathaniel-moon-glazin--177badae,"SERGIK x Dillon Nathaniel - Moon Glazin","SERGIK",true,129.2,tech_house,Unknown,5.1,0.78,229,"Reggae","Funktioneers","Funktioneers",tracks/sergik-x-dillon-nathaniel-moon-glazin--177badae.json
55606d01-6e07-4126-b801-c03c1182668a,sergik-x-dilon-karim-ft-bejanis-let-it-tak--55606d01,"SERGIK x Dilon Karim Ft. BeJanis- Let it Tak","SERGIK",true,123.05,house,A minor,3.4,0.74,264,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-x-dilon-karim-ft-bejanis-let-it-tak--55606d01.json
8318f5bd-bc05-4b5e-82c8-5e93f078c540,sergik-x-dilon-karim-ft-bejanis-let-it-take-ya-instrumental-1--8318f5bd,"SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya (Instrumental) 1","SERGIK",true,123.05,house,A minor,1.6,0.66,271,"Funky House","Funktioneers","Funktioneers",tracks/sergik-x-dilon-karim-ft-bejanis-let-it-take-ya-instrumental-1--8318f5bd.json
36af2631-bbda-4762-b577-d33529e366ad,sergik-x-dilon-karim-ft-bejanis-let-it-take-ya-1--36af2631,"SERGIK x Dilon Karim Ft. BeJanis- Let it Take Ya 1","SERGIK",true,123.05,house,A minor,3.5,0.74,263,"Funky House","Funktioneers","Funktioneers",tracks/sergik-x-dilon-karim-ft-bejanis-let-it-take-ya-1--36af2631.json
aaf39cb0-48a9-451c-b7b1-daac74637cd0,sergik-x-fm-dog-n-me--aaf39cb0,"SERGIK x FM - Dog n Me","SERGIK",true,123.05,house,G major,5,0.8,250,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-x-fm-dog-n-me--aaf39cb0.json
a398c388-f9eb-4c46-971e-7f2c5e18a00a,sergik-x-frank-terry-cozy-cats--a398c388,"SERGIK x Frank Terry - Cozy Cats","SERGIK",true,123.05,house,G# major,4.1,0.76,283,"Reggae","Deep n Funky","Deep n Funky",tracks/sergik-x-frank-terry-cozy-cats--a398c388.json
6a3a92cf-2323-4fe3-9632-31ec792fbcb6,sergik-x-frank-terry-repeat--6a3a92cf,"SERGIK x Frank Terry - Repeat","SERGIK",true,123.05,house,A# major,3.6,0.74,307,"Experimental Bass","Deep n Funky","Deep n Funky",tracks/sergik-x-frank-terry-repeat--6a3a92cf.json
f0b2f56e-6baf-40d2-9247-9f3dcde910bd,sergik-x-isaiah-wont-stop-2--f0b2f56e,"SERGIK x Isaiah - Wont Stop 2","SERGIK",true,136,cross_zone,A minor,2.2,0.69,240,"Tech House","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-x-isaiah-wont-stop-2--f0b2f56e.json
7a549a00-c98e-44de-bf1f-24eb355fc134,sergik-x-javi-smoke-break-at-da-crib-vip-2--7a549a00,"SERGIK x Javi - Smoke Break at Da Crib VIP.2","SERGIK",true,129.2,tech_house,D# major,4.6,0.78,192,"Hip-Hop","Hip Hop","Hip Hop",tracks/sergik-x-javi-smoke-break-at-da-crib-vip-2--7a549a00.json
